cluster,live_days,num_water_heater,vehicle_dist,freq_cooking,time_heating,region,vehicle_use,num_cooking,house_area,freq_water_heater,label_water_heater,freq_ac,size,vehicle_fuel,log_expenditure,log_raw_income,num_ac,type_heating,IF_singleAE
0,6.649025069637883,0.8161559888579387,1.426183844011142,1.7922729805013928,1.16991643454039,0.4763231197771588,9.53342618384401,3.231197771587744,2.434540389972145,1.1483537604456824,0.7437325905292479,1.7146016713091923,3.2367688022284122,0.362116991643454,10.074445144048672,11.001733945055012,0.8161559888579387,1.8272980501392757,0.036211699164345405
1,6.675544794188862,0.6077481840193705,0.04782082324455206,2.022372881355932,0.5581113801452785,0.7094430992736077,0.05811138014527845,2.62953995157385,2.222760290556901,0.8463075060532688,0.46973365617433416,1.1439685230024212,2.900726392251816,6.450363196125908,0.0,10.602176693779732,0.6077481840193705,2.3656174334140436,0.09443099273607748
2,6.561497326203209,0.5614973262032086,0.11229946524064172,2.1268823529411764,0.5655080213903744,0.6657754010695187,0.3141711229946524,2.4732620320855614,2.2620320855614975,0.7852673796791444,0.42112299465240643,0.8755588235294117,2.842245989304813,6.267379679144385,4.750863430557949,0.0,0.5614973262032086,2.371657754010695,0.10695187165775401
3,6.702245123297755,0.528156054471844,0.03928965771071034,2.0144987118145012,0.7664703717335296,0.5237394184762606,0.002208317997791682,2.6080235553919766,2.2532204637467794,0.7100990062569009,0.5290761869709238,0.9503584836216414,2.831431726168568,6.700772911299227,9.868529966655272,10.436894351598337,0.528156054471844,2.160839160839161,0.06551343393448657
