cluster,num_water_heater,vehicle_dist,live_days,freq_cooking,time_heating,region,vehicle_use,IF_singleAE,num_cooking,IF_bigFamily,house_area,label_water_heater,freq_ac,freq_water_heater,IF_couple_elderly,outside,IF_single_elderly,elderNumber,IF_coupleWithChildren,type_heating,own_vehicle,size
0,0.540447504302926,0.04066265060240964,6.683878370625359,2.0284796328169823,0.7214572576018359,0.5602409638554217,0.0,0.07372346528973035,2.5975329890992542,0.22547332185886404,2.2484222604704533,0.5103270223752151,0.9621222030981067,0.7335413080895009,0.15547905909351692,1.8195639701663797,0.04417670682730924,1.016924842226047,0.11703958691910499,2.2074010327022373,0.06626506024096386,2.8370625358577164
1,0.8090185676392573,1.4290450928381964,6.652519893899204,1.7937214854111405,1.1392572944297081,0.4854111405835544,9.46949602122016,0.034482758620689655,3.1883289124668437,0.1724137931034483,2.4456233421750664,0.7347480106100795,1.707230769230769,1.1344509283819628,0.05570291777188329,2.249336870026525,0.005305039787798408,0.5729442970822282,0.2546419098143236,1.8461538461538463,1.0,3.2519893899204244
