,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
1906,0,33333.33333,4.0,0,1,0,5,1,1,1.0,0,1,1,0,1.0,200000.0,136.64069878333333,6,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,0,1,4.0,40.33333333,0,1,6.0,2,7.0,0.0,3.0,0,4.0,1,7,1
1907,0,8333.333333,2.0,0,0,0,3,0,0,4.0,0,0,2,0,0.0,50000.0,57.05123666666666,6,6.0,1,0,8.0,0.0,0,2,1,8,2,7,0,0,0,6.0,51.75,0,1,5.0,0,7.0,0.0,4.0,0,6.0,0,7,0
1908,0,4000.0,2.0,0,0,0,2,0,0,1.0,0,0,5,0,1.0,20000.0,51.11346516,5,6.0,0,0,8.0,0.0,0,0,0,9,2,7,0,0,1,6.0,39.0,0,0,4.0,0,7.0,0.0,4.0,0,6.0,0,7,0
1911,0,6000.0,3.0,0,0,0,2,0,0,1.0,0,0,3,0,1.0,12000.0,103.57296585,2,6.0,1,0,7.0,3.0,0,3,0,8,1,7,0,0,0,6.0,82.66666667,0,1,0.0,0,6.0,1.0,6.0,0,1.0,0,7,0
1912,0,65000.0,1.0,1,0,0,5,0,0,1.0,0,0,2,0,1.0,130000.0,62.3502425,2,6.0,1,0,6.0,0.0,0,2,0,7,1,7,0,2,0,6.0,35.57142857,0,0,3.0,1,4.0,1.0,5.0,0,6.0,1,7,1
1913,0,2333.333333,2.0,0,0,0,1,1,0,2.0,0,0,1,0,1.0,7000.0,248.19193926666665,3,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,0,0,6.0,44.0,0,1,5.0,0,2.0,0.0,6.0,0,6.0,1,7,0
1914,0,23333.33333,2.0,1,0,0,4,1,1,1.0,0,1,3,0,1.0,70000.0,217.4524142,3,6.0,1,0,6.0,0.0,0,1,0,7,2,7,0,1,1,4.0,31.66666667,0,0,0.0,0,5.0,0.0,4.0,0,6.0,1,7,0
1915,0,13333.33333,3.0,0,1,0,3,1,0,3.0,0,1,3,0,0.0,40000.0,254.2921014,3,6.0,1,0,2.0,0.0,0,1,1,8,1,7,0,0,1,6.0,38.0,0,0,5.0,2,3.0,0.0,3.0,0,6.0,0,7,0
1916,0,10000.0,2.0,0,0,0,3,0,0,3.0,0,0,1,0,0.0,50000.0,27.38949536,5,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,0,1,6.0,46.4,0,0,5.0,0,7.0,0.0,6.0,0,6.0,1,7,0
1917,0,13000.0,2.0,1,1,0,4,1,1,3.0,0,1,3,0,1.0,78000.0,153.52899756666667,6,3.0,1,0,4.0,0.0,0,1,0,7,2,5,0,2,1,3.0,33.83333333,0,0,6.0,1,3.0,0.0,6.0,0,6.0,1,5,0
1918,0,25000.0,4.0,0,0,0,3,1,0,4.0,0,1,3,0,0.0,50000.0,601.820038,2,6.0,1,0,2.0,0.0,0,2,1,6,1,7,0,0,2,6.0,82.5,1,1,4.0,0,2.0,0.0,5.0,0,6.0,0,7,0
1919,0,13333.33333,1.0,1,1,0,3,1,0,2.0,0,1,8,0,1.0,40000.0,248.74570453333334,3,6.0,0,0,7.0,0.0,0,0,0,7,2,7,0,2,1,5.0,28.4,0,1,6.0,1,5.0,0.0,5.0,0,6.0,1,7,0
1920,0,4285.714286,1.0,0,1,0,3,1,0,1.0,1,0,3,0,0.0,30000.0,85.71635915714286,7,6.0,0,0,7.0,0.0,0,0,1,7,2,7,0,0,1,6.0,34.0,0,0,1.0,1,6.0,0.0,6.0,0,6.0,1,7,0
1921,0,10000.0,2.0,1,0,0,4,1,0,3.0,0,0,3,0,1.0,60000.0,112.48689716666667,6,6.0,0,0,3.0,0.0,0,0,0,7,1,7,0,2,1,2.0,28.0,0,1,5.0,2,3.0,0.0,2.0,0,6.0,1,7,0
1922,0,25000.0,3.0,0,0,0,2,1,0,2.0,0,1,4,0,0.0,25000.0,996.5794844,1,6.0,1,0,5.0,0.0,0,4,1,7,1,7,0,0,1,2.0,48.75,0,0,0.0,2,2.0,1.0,3.0,0,6.0,1,7,0
1923,0,20000.0,5.0,0,1,0,3,1,0,1.0,0,1,3,0,0.0,40000.0,406.52024665,2,6.0,1,0,8.0,0.0,0,1,1,6,1,7,0,0,1,6.0,55.5,1,1,5.0,2,8.0,0.0,6.0,0,6.0,0,7,0
1924,0,30000.0,2.0,0,0,0,4,1,0,1.0,0,1,3,0,0.0,90000.0,174.2885997666667,3,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,0,6.0,35.75,0,1,6.0,0,5.0,0.0,6.0,0,6.0,0,7,1
1925,0,10000.0,2.0,0,0,0,2,0,0,3.0,0,0,1,0,1.0,20000.0,305.85251515,2,6.0,1,0,8.0,0.0,0,1,0,6,1,7,0,0,0,6.0,54.5,1,1,6.0,1,4.0,1.0,6.0,0,6.0,0,7,0
1928,0,16666.66667,2.0,1,0,0,4,0,0,3.0,0,1,1,0,0.0,100000.0,40.755867216666665,6,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,1,0,6.0,44.0,0,1,3.0,0,6.0,0.0,5.0,0,6.0,1,7,0
1929,0,33333.33333,4.0,0,1,0,4,1,0,2.0,0,1,3,0,1.0,100000.0,232.96871333333334,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,1,6.0,38.0,0,1,5.0,0,7.0,0.0,6.0,0,6.0,0,7,1
1930,0,30000.0,2.0,0,0,0,4,1,0,2.0,0,1,1,0,0.0,60000.0,247.1631907,2,6.0,0,0,2.0,0.0,0,0,1,11,1,7,0,0,0,6.0,36.5,0,0,5.0,0,2.0,0.0,6.0,0,6.0,0,7,1
1931,0,3333.333333,2.0,1,1,0,2,2,0,4.0,0,1,3,0,0.0,20000.0,218.59859733333334,6,6.0,1,0,3.0,0.0,0,2,1,7,3,7,0,3,1,4.0,29.0,0,0,6.0,0,3.0,0.0,4.0,0,6.0,1,7,0
1932,0,50000.0,4.0,0,0,0,4,0,0,2.0,0,1,3,0,0.0,100000.0,182.9729222,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,6.0,68.0,1,1,5.0,2,8.0,1.0,6.0,0,6.0,0,7,1
1934,0,33333.33333,2.0,0,0,0,4,1,0,4.0,0,1,2,0,1.0,100000.0,401.397418,3,6.0,0,0,4.0,0.0,0,0,0,9,2,7,0,0,1,6.0,37.25,0,0,7.0,0,0.0,0.0,6.0,0,6.0,0,7,1
1935,0,7500.0,1.0,1,0,0,3,0,0,2.0,0,0,2,0,1.0,30000.0,122.485274475,4,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,2,0,5.0,29.25,0,0,5.0,1,5.0,0.0,5.0,0,6.0,0,7,0
1936,0,40000.0,2.0,0,1,0,4,0,0,1.0,0,1,3,0,0.0,80000.0,151.5170971,2,3.0,0,0,7.0,0.0,0,0,1,11,1,7,0,0,0,3.0,53.0,0,0,5.0,2,5.0,1.0,3.0,0,3.0,0,7,1
1937,0,16666.66667,3.0,0,0,0,3,0,0,2.0,0,1,3,0,0.0,50000.0,140.0702121,3,6.0,1,0,3.0,0.0,0,2,1,7,1,7,0,0,1,6.0,57.6,0,1,3.0,0,2.0,1.0,6.0,0,6.0,1,7,0
1939,0,7500.0,1.0,0,0,0,3,0,0,1.0,0,0,1,0,0.0,30000.0,21.7901775,4,6.0,1,0,5.0,0.0,0,2,1,8,2,7,0,0,0,5.0,59.25,0,0,6.0,2,5.0,1.0,5.0,0,6.0,0,7,0
1941,0,18000.0,3.0,0,0,0,4,1,1,0.0,0,1,3,0,1.0,90000.0,134.18875812000002,5,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,1,6.0,32.25,0,0,5.0,1,6.0,0.0,5.0,0,6.0,0,7,0
1942,0,30000.0,2.0,1,1,0,5,1,0,1.0,0,0,1,0,1.0,120000.0,114.04992395,4,6.0,0,0,8.0,0.0,0,0,0,7,2,6,0,3,0,6.0,22.77777778,0,1,4.0,2,5.0,0.0,5.0,0,6.0,1,6,1
1943,0,30000.0,3.0,1,1,0,5,1,0,3.0,0,1,2,1,1.0,120000.0,181.767506025,4,6.0,0,0,8.0,1.0,0,0,0,2,1,7,0,2,1,6.0,26.25,0,0,7.0,2,8.0,0.0,6.0,0,6.0,0,7,1
1944,0,30000.0,3.0,1,1,0,5,1,1,2.0,0,0,1,1,1.0,120000.0,203.92791165,4,5.0,0,0,6.0,0.0,0,0,0,2,1,7,0,2,1,5.0,26.25,0,0,7.0,2,3.0,0.0,5.0,0,5.0,0,7,1
1945,0,20000.0,3.0,0,1,0,3,1,0,2.0,0,1,2,0,0.0,40000.0,345.9147802,2,6.0,0,0,8.0,0.0,1,0,1,1,1,7,0,0,1,3.0,28.0,0,0,5.0,2,8.0,2.0,3.0,0,6.0,0,7,0
1946,0,15000.0,3.0,0,0,0,3,0,0,3.0,0,1,3,0,0.0,30000.0,233.88449405,2,6.0,0,0,5.0,0.0,1,0,1,1,1,7,0,0,1,6.0,48.0,0,1,3.0,2,4.0,0.0,6.0,0,6.0,0,7,0
1947,0,10000.0,1.0,0,0,0,2,0,0,1.0,0,0,2,0,1.0,20000.0,57.6536415,2,6.0,1,0,6.0,2.0,0,2,0,6,1,7,0,0,0,6.0,57.5,1,0,4.0,1,5.0,0.0,6.0,0,6.0,0,7,0
1948,0,20000.0,3.0,0,1,0,3,1,0,2.0,0,1,5,0,0.0,40000.0,220.34275635,2,6.0,1,0,8.0,0.0,0,1,1,6,1,7,0,0,1,6.0,53.5,1,0,6.0,0,6.0,0.0,5.0,0,6.0,0,7,0
1949,0,25000.0,3.0,1,0,0,4,1,0,2.0,0,1,1,0,1.0,100000.0,173.69050345,4,5.0,0,0,8.0,0.0,0,0,0,3,1,6,0,1,1,5.0,29.0,0,1,7.0,2,8.0,0.0,6.0,1,5.0,0,6,0
1950,0,12500.0,3.0,1,1,0,3,1,0,1.0,0,1,4,0,1.0,50000.0,89.7443872,4,6.0,1,0,7.0,0.0,0,1,0,8,2,6,0,1,1,6.0,39.0,0,1,6.0,0,4.0,0.0,6.0,0,6.0,0,6,0
1951,0,20000.0,2.0,0,0,0,4,0,0,2.0,0,1,3,0,1.0,60000.0,218.92227876666666,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,43.33333333,0,1,6.0,1,5.0,0.0,6.0,0,6.0,0,7,0
1952,0,2500.0,2.0,0,0,0,1,1,0,4.0,0,1,5,0,1.0,5000.0,674.1547145,2,6.0,1,0,0.0,0.0,0,3,0,8,2,7,0,0,1,6.0,66.33333333,0,0,5.0,2,0.0,0.0,6.0,0,6.0,0,7,0
1957,0,15600.0,2.0,1,1,0,4,1,1,1.0,0,1,2,0,1.0,62400.0,159.227462275,4,6.0,0,0,8.0,0.0,0,0,0,7,2,7,0,1,1,6.0,26.4,0,0,6.0,2,7.0,0.0,4.0,0,6.0,1,7,0
1958,0,15000.0,3.0,0,1,0,3,1,0,2.0,0,1,5,0,0.0,30000.0,376.976894,2,1.0,1,0,6.0,0.0,0,1,1,6,1,7,0,0,1,1.0,55.5,1,1,3.0,2,6.0,0.0,6.0,0,1.0,0,7,0
1960,0,2500.0,4.0,1,0,0,1,0,0,7.0,0,0,3,1,1.0,10000.0,107.553059025,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,0,6.0,24.5,0,0,7.0,0,7.0,0.0,6.0,0,6.0,0,7,0
1961,0,17500.0,2.0,1,2,0,4,0,0,2.0,0,0,4,0,1.0,70000.0,75.960699875,4,6.0,0,0,4.0,0.0,0,0,0,3,1,7,0,1,0,6.0,30.5,0,0,5.0,0,3.0,1.0,4.0,1,6.0,0,7,0
1962,0,50000.0,2.0,0,0,0,4,1,0,4.0,0,1,7,0,0.0,100000.0,544.1145305,2,6.0,1,0,1.0,0.0,0,6,1,7,2,7,0,0,2,5.0,68.16666667,0,1,6.0,0,2.0,2.0,6.0,0,6.0,1,7,1
1965,0,1666.666667,3.0,0,0,0,1,1,0,3.0,0,1,2,0,1.0,5000.0,166.53796463333333,3,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,0,0,6.0,54.2,0,0,6.0,0,7.0,0.0,6.0,0,6.0,1,7,0
1967,0,25000.0,2.0,0,0,0,3,1,0,1.0,0,1,4,0,0.0,50000.0,340.66538365,2,6.0,1,0,8.0,0.0,0,2,1,6,2,7,0,0,3,6.0,66.5,1,0,7.0,0,8.0,0.0,6.0,0,6.0,0,7,0
1968,0,6666.666667,1.0,1,0,0,2,0,0,2.0,0,1,2,0,1.0,20000.0,162.76444553333332,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,2,0,6.0,20.0,0,0,6.0,0,5.0,0.0,6.0,0,6.0,0,7,0
1969,0,7500.0,3.0,0,1,0,3,1,0,1.0,0,0,2,0,1.0,30000.0,202.8971718,4,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,37.75,0,0,5.0,0,8.0,1.0,6.0,0,6.0,0,7,0
1970,0,5000.0,2.0,1,0,0,3,1,0,1.0,0,1,6,0,0.0,30000.0,89.81597748333333,6,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,2,1,6.0,34.83333333,0,0,5.0,0,7.0,0.0,6.0,0,6.0,1,7,0
1971,0,13333.33333,1.0,1,0,0,4,1,0,2.0,0,1,4,0,1.0,80000.0,102.74418656666667,6,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,2,0,5.0,35.0,0,1,7.0,2,5.0,0.0,6.0,0,6.0,1,7,0
1972,0,12500.0,1.0,1,0,0,3,0,0,1.0,0,0,1,0,1.0,50000.0,60.668437375,4,6.0,0,0,5.0,0.0,0,0,0,7,1,7,0,3,0,5.0,22.2,0,0,6.0,0,2.0,0.0,6.0,0,6.0,1,7,0
1973,0,10000.0,3.0,0,1,0,3,1,0,1.0,0,1,5,0,0.0,40000.0,168.9443926,4,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,6.0,30.25,0,1,6.0,0,7.0,1.0,6.0,0,6.0,0,7,0
1975,0,16666.66667,5.0,0,0,0,3,0,1,4.0,0,0,1,0,1.0,50000.0,68.31903883333334,3,6.0,1,0,6.0,0.0,0,1,0,8,1,7,0,0,0,6.0,48.33333333,0,1,7.0,0,5.0,0.0,6.0,0,6.0,0,7,0
1976,0,25000.0,2.0,0,0,0,3,1,0,3.0,0,0,1,0,1.0,50000.0,222.1344285,2,6.0,0,0,8.0,0.0,0,0,0,11,1,7,0,0,0,6.0,36.0,0,1,6.0,1,4.0,0.0,6.0,0,6.0,0,7,0
1977,0,12500.0,2.0,0,0,0,3,1,1,2.0,0,1,2,0,1.0,50000.0,143.942920975,4,6.0,1,0,8.0,0.0,0,2,0,8,1,7,0,0,1,2.0,55.66666667,0,1,5.0,1,8.0,1.0,6.0,0,6.0,0,7,0
1978,0,15000.0,2.0,0,1,0,3,1,0,2.0,0,1,1,0,1.0,30000.0,315.1797524,2,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,1,6.0,36.5,0,1,7.0,2,6.0,0.0,6.0,0,6.0,0,7,0
1979,0,9000.0,1.0,0,0,0,2,0,0,2.0,0,0,1,0,1.0,18000.0,110.65791125,2,5.0,1,0,8.0,1.0,0,2,0,6,1,7,0,0,0,5.0,79.5,1,1,7.0,1,8.0,0.0,6.0,0,6.0,0,7,0
1980,0,1500.0,4.0,1,0,0,1,0,0,3.0,0,0,3,0,1.0,6000.0,106.379468,4,6.0,0,0,8.0,0.0,0,0,0,7,2,7,0,1,0,6.0,28.83333333,0,0,5.0,1,7.0,1.0,6.0,0,6.0,1,7,0
1981,0,6666.666667,2.0,1,0,0,3,0,0,2.0,0,0,4,0,0.0,40000.0,47.503615249999996,6,6.0,1,0,4.0,0.0,0,2,1,7,1,7,0,2,0,6.0,35.16666667,0,1,5.0,1,2.0,1.0,4.0,0,6.0,1,7,0
1982,0,10000.0,3.0,0,1,0,3,0,0,3.0,0,1,3,0,1.0,30000.0,118.72802576666668,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,35.5,0,1,7.0,2,7.0,0.0,5.0,0,6.0,0,7,0
1983,0,10000.0,5.0,1,0,0,1,0,0,3.0,0,0,2,0,1.0,10000.0,227.368687,1,6.0,0,0,2.0,0.0,0,0,0,9,1,7,0,1,0,6.0,27.25,0,1,4.0,2,1.0,1.0,2.0,0,6.0,0,7,0
1984,0,33333.33333,2.0,0,0,0,4,0,0,4.0,0,0,5,0,1.0,100000.0,173.68777326666668,3,6.0,1,0,8.0,0.0,0,1,0,8,2,7,0,0,1,6.0,63.33333333,0,1,7.0,1,7.0,0.0,6.0,0,6.0,0,7,1
1985,0,75000.0,2.0,0,1,0,5,1,0,1.0,0,1,4,0,0.0,150000.0,221.4001612,2,6.0,0,0,6.0,0.0,0,0,1,9,1,7,0,0,1,6.0,42.0,0,1,6.0,2,3.0,0.0,6.0,0,6.0,0,7,1
1986,0,8000.0,2.0,1,1,0,3,1,0,3.0,0,0,1,0,1.0,40000.0,82.6606573,5,6.0,1,0,6.0,0.0,0,2,0,7,1,7,0,1,2,6.0,39.33333333,0,1,5.0,2,4.0,1.0,2.0,0,6.0,1,7,0
1987,0,7600.0,3.0,1,0,0,3,1,0,3.0,0,1,3,0,1.0,38000.0,109.70183979999999,5,6.0,1,0,4.0,0.0,0,1,0,7,1,7,0,2,0,6.0,29.5,0,0,5.0,0,4.0,1.0,5.0,0,6.0,1,7,0
1988,0,12000.0,2.0,1,0,0,3,0,0,2.0,0,1,2,1,1.0,36000.0,184.27119933333333,3,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,1,0,4.0,27.0,0,0,5.0,0,3.0,1.0,3.0,0,6.0,0,7,0
1989,0,20000.0,1.0,1,2,0,4,1,0,2.0,0,1,6,1,0.0,60000.0,153.41996696666666,3,6.0,0,0,8.0,0.0,0,0,1,2,1,6,0,1,0,6.0,26.33333333,0,1,6.0,2,5.0,0.0,6.0,0,6.0,0,6,0
1990,0,25000.0,2.0,0,0,0,4,0,0,2.0,0,0,2,0,0.0,100000.0,73.17219,4,6.0,0,0,3.0,0.0,0,0,1,9,1,7,0,0,0,6.0,30.75,0,0,6.0,2,2.0,0.0,6.0,0,6.0,0,7,0
1991,0,23333.33333,4.0,0,0,0,4,1,0,2.0,0,1,3,0,0.0,70000.0,295.73052739999997,3,6.0,1,0,3.0,1.0,0,2,1,8,1,7,0,0,1,6.0,50.0,0,0,6.0,2,2.0,0.0,6.0,0,6.0,0,7,0
1992,0,16666.66667,0.0,0,0,0,4,0,0,3.0,0,0,2,0,0.0,100000.0,2.574072221666667,6,3.0,1,0,7.0,0.0,0,2,1,8,1,2,0,0,0,3.0,51.75,0,1,4.0,2,5.0,1.0,3.0,0,3.0,0,2,0
1994,0,3333.333333,1.0,1,0,0,1,0,0,2.0,0,0,4,0,1.0,10000.0,215.73400956666669,3,6.0,0,0,7.0,0.0,0,0,0,3,1,7,0,2,0,6.0,19.33333333,0,0,7.0,0,5.0,0.0,6.0,1,6.0,0,7,0
1996,0,7142.857143,5.0,1,1,0,3,1,0,2.0,0,1,4,0,0.0,50000.0,95.11156255714286,7,6.0,1,0,8.0,0.0,0,1,1,7,2,7,0,2,1,6.0,30.5,0,0,6.0,2,5.0,0.0,6.0,0,6.0,1,7,0
1997,0,10000.0,3.0,0,0,0,3,0,0,3.0,0,0,6,0,1.0,30000.0,185.93670970000002,3,6.0,0,0,6.0,0.0,0,0,0,9,1,7,0,0,0,6.0,39.0,0,1,6.0,2,5.0,1.0,6.0,0,6.0,0,7,0
1998,0,10000.0,3.0,0,1,0,3,1,0,1.0,0,1,3,0,0.0,50000.0,164.4028599,5,6.0,1,0,8.0,0.0,0,1,1,7,2,7,0,0,2,6.0,39.4,0,1,6.0,2,8.0,0.0,6.0,0,6.0,1,7,0
1999,0,3600.0,2.0,0,1,0,2,1,1,2.0,0,0,7,0,1.0,18000.0,268.21685080000003,5,6.0,0,0,8.0,0.0,0,0,0,7,2,7,0,0,1,6.0,37.0,0,0,6.0,1,5.0,1.0,6.0,0,6.0,1,7,0
2000,0,8000.0,2.0,0,0,0,3,0,0,1.0,0,0,1,0,1.0,40000.0,28.429728599999997,5,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,0,0,5.0,39.6,0,1,7.0,1,4.0,0.0,5.0,0,6.0,1,7,0
2001,0,6000.0,2.0,1,0,0,3,0,0,2.0,0,0,5,0,1.0,30000.0,47.251977499999995,5,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,3,0,6.0,37.6,0,0,1.0,0,3.0,1.0,3.0,0,6.0,1,7,0
2002,0,6666.666667,2.0,0,0,0,2,1,0,1.0,0,1,4,0,1.0,20000.0,159.3963416,3,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,0,0,6.0,49.0,0,0,5.0,0,7.0,1.0,6.0,0,6.0,1,7,0
2004,0,20000.0,4.0,1,1,0,4,1,0,4.0,0,1,4,0,1.0,80000.0,338.384299,4,6.0,0,0,8.0,0.0,0,0,0,3,1,7,0,1,1,5.0,31.75,0,0,5.0,2,0.0,0.0,5.0,1,6.0,0,7,0
2005,0,90000.0,3.0,0,0,0,4,1,0,3.0,1,1,2,0,0.0,90000.0,210.5691252,1,4.0,1,0,5.0,0.0,0,1,1,7,1,2,0,0,1,4.0,36.83333333,0,0,6.0,0,3.0,0.0,4.0,0,4.0,1,2,1
2006,0,5000.0,3.0,1,1,0,2,1,0,2.0,0,1,4,0,1.0,15000.0,206.5808848,3,6.0,1,0,8.0,0.0,0,1,0,7,2,7,0,2,2,6.0,31.0,0,1,6.0,1,7.0,0.0,6.0,0,6.0,1,7,0
2009,0,5000.0,4.0,0,0,0,1,0,0,2.0,0,0,3,0,1.0,10000.0,227.74405095,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,57.0,1,1,4.0,0,7.0,1.0,6.0,0,6.0,0,7,0
2011,0,10000.0,3.0,1,0,0,4,1,0,2.0,0,1,3,0,1.0,60000.0,194.04277933333333,6,6.0,1,0,5.0,0.0,0,2,0,7,1,7,0,2,1,6.0,35.66666667,0,0,6.0,2,3.0,2.0,6.0,0,6.0,1,7,0
2012,0,13333.33333,2.0,1,0,0,3,1,0,1.0,0,0,4,0,1.0,40000.0,170.2687338,3,6.0,1,0,7.0,0.0,0,1,0,4,1,7,1,1,0,6.0,37.66666667,0,0,4.0,1,6.0,1.0,6.0,0,6.0,0,7,0
2013,0,10000.0,4.0,0,0,0,3,1,0,2.0,0,1,3,0,1.0,30000.0,247.84951363333334,3,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,0,1,6.0,50.8,0,0,4.0,0,6.0,1.0,6.0,0,6.0,1,7,0
2014,0,60000.0,2.0,0,0,0,4,0,0,1.0,0,0,1,0,1.0,60000.0,28.66878721,1,6.0,0,0,7.0,0.0,0,0,0,9,2,1,0,0,0,6.0,38.0,0,1,7.0,2,5.0,0.0,6.0,0,6.0,0,1,1
2015,0,3333.333333,2.0,1,0,0,1,1,0,3.0,0,0,3,1,1.0,10000.0,152.72361703333334,3,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,1,4.0,33.0,0,0,5.0,1,7.0,0.0,4.0,0,6.0,0,7,0
2016,0,2400.0,3.0,1,0,0,0,0,0,3.0,0,0,3,0,1.0,2400.0,420.0478742,1,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,5,0,6.0,26.5,0,0,6.0,1,6.0,1.0,5.0,0,6.0,1,7,0
2017,0,5000.0,2.0,1,0,0,2,0,0,1.0,0,0,2,0,1.0,20000.0,31.28727875,4,6.0,1,0,5.0,2.0,0,2,0,7,1,7,0,2,0,6.0,34.66666667,0,1,4.0,1,4.0,0.0,6.0,0,6.0,1,7,0
2018,0,10000.0,1.0,0,1,0,2,0,0,3.0,0,0,2,0,1.0,20000.0,149.120153,2,6.0,1,0,8.0,1.0,0,1,0,7,1,7,0,0,0,6.0,46.8,0,1,7.0,0,6.0,0.0,6.0,0,6.0,1,7,0
2019,0,20000.0,5.0,0,1,0,3,1,0,2.0,0,1,3,0,1.0,40000.0,408.1400269,2,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,2,6.0,46.0,0,1,3.0,1,7.0,1.0,6.0,0,6.0,0,7,0
2021,0,3750.0,3.0,1,0,0,2,1,0,1.0,0,1,4,1,1.0,15000.0,91.47960065,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,1,6.0,27.25,0,0,6.0,2,4.0,0.0,6.0,0,6.0,0,7,0
2022,0,16666.66667,2.0,1,0,0,4,1,0,1.0,0,0,1,0,1.0,100000.0,104.43429823333334,6,6.0,1,0,7.0,0.0,0,2,0,7,2,7,0,2,0,6.0,38.66666667,0,0,7.0,2,6.0,0.0,6.0,0,6.0,1,7,0
2023,1,1000.0,1.0,0,0,1,0,0,0,1.0,0,0,1,0,1.0,1000.0,113.058218,1,5.0,1,0,3.0,1.0,0,1,0,5,1,7,0,0,0,6.0,78.0,0,0,7.0,0,1.0,1.0,6.0,0,6.0,0,7,0
2024,0,1500.0,2.0,0,0,0,1,0,0,4.0,0,0,3,0,1.0,3000.0,274.63028345,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,55.5,1,0,7.0,2,6.0,1.0,6.0,0,6.0,0,7,0
2025,0,10000.0,3.0,1,0,0,4,1,0,4.0,0,1,3,0,1.0,60000.0,123.44727074999999,6,6.0,1,0,8.0,1.0,0,2,0,7,1,7,0,3,0,6.0,32.0,0,1,7.0,2,6.0,0.0,6.0,0,6.0,1,7,0
2026,0,6250.0,3.0,0,1,0,3,1,0,3.0,0,1,7,0,1.0,50000.0,106.486444575,8,2.0,1,0,8.0,0.0,0,2,0,7,1,6,0,0,0,2.0,48.875,0,0,5.0,1,8.0,1.0,2.0,0,2.0,1,6,0
2027,0,15000.0,3.0,0,0,0,3,0,0,3.0,0,1,2,0,1.0,30000.0,221.69591115,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,0,5.0,66.0,1,0,5.0,0,3.0,0.0,5.0,0,5.0,0,7,0
2028,0,37500.0,0.0,1,1,0,5,0,1,2.0,0,1,4,1,1.0,150000.0,583.21078,4,5.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,1,6.0,28.0,0,0,5.0,2,6.0,0.0,6.0,0,3.0,0,7,1
2029,0,30000.0,2.0,0,1,0,4,1,0,3.0,0,1,2,0,0.0,90000.0,847.550167,3,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,6.0,29.0,0,0,6.0,0,6.0,0.0,6.0,0,6.0,0,7,1
2030,0,2500.0,3.0,0,0,0,1,1,0,3.0,0,1,2,0,1.0,10000.0,127.306593675,4,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,5.0,57.0,1,1,6.0,1,4.0,1.0,6.0,0,6.0,0,7,0
